cell_id,x,y,celltype,role,feature,score,sender_celltype,receiver_celltype,ligand,receptor
ipemkbom-1,6570.36962890625,2465.052978515625,Pericytes,receiver,NOTCH3,0.8333333333333334,Endothelial Cells,Pericytes,DLL4,NOTCH3
ipepnflm-1,6474.90234375,2474.794189453125,Pericytes,receiver,NOTCH3,0.8333333333333334,Endothelial Cells,Pericytes,DLL4,NOTCH3
ipfaknog-1,6471.3544921875,2443.37646484375,Pericytes,receiver,NOTCH3,0.5,Endothelial Cells,Pericytes,DLL4,NOTCH3
ipgfclik-1,6648.9189453125,2528.461181640625,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ipgggglb-1,6686.521484375,2527.407470703125,Pericytes,receiver,NOTCH3,0.5,Endothelial Cells,Pericytes,DLL4,NOTCH3
iphndihh-1,6719.89892578125,2362.642333984375,Pericytes,receiver,NOTCH3,0.3333333333333333,Endothelial Cells,Pericytes,DLL4,NOTCH3
iphnfmfi-1,6716.1484375,2317.772705078125,Pericytes,receiver,NOTCH3,0.3333333333333333,Endothelial Cells,Pericytes,DLL4,NOTCH3
iphoocmj-1,6708.62841796875,2347.70703125,Pericytes,receiver,NOTCH3,0.5,Endothelial Cells,Pericytes,DLL4,NOTCH3
ipjiiidn-1,6506.55908203125,2309.042724609375,Pericytes,receiver,NOTCH3,0.3333333333333333,Endothelial Cells,Pericytes,DLL4,NOTCH3
ipjioiph-1,6486.42626953125,2428.409912109375,Pericytes,receiver,NOTCH3,0.3333333333333333,Endothelial Cells,Pericytes,DLL4,NOTCH3
ipjmgopd-1,6580.1455078125,2360.937744140625,Pericytes,receiver,NOTCH3,0.3333333333333333,Endothelial Cells,Pericytes,DLL4,NOTCH3
ipjocaoc-1,6546.52197265625,2396.76220703125,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ipknhelc-1,6670.556640625,2577.988525390625,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ipmjoejj-1,6858.66455078125,2578.674560546875,Pericytes,receiver,NOTCH3,0.5,Endothelial Cells,Pericytes,DLL4,NOTCH3
ipoelkgk-1,6729.541015625,2459.50341796875,Pericytes,receiver,NOTCH3,0.6666666666666666,Endothelial Cells,Pericytes,DLL4,NOTCH3
jabbpmkp-1,6758.80908203125,2329.293701171875,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jabggihk-1,6936.3515625,2857.7646484375,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jabogeoi-1,6928.2216796875,2756.240966796875,Pericytes,receiver,NOTCH3,0.6666666666666666,Endothelial Cells,Pericytes,DLL4,NOTCH3
jaccobbg-1,6930.40283203125,2748.349609375,Pericytes,receiver,NOTCH3,0.8333333333333334,Endothelial Cells,Pericytes,DLL4,NOTCH3
jaeokdfa-1,6481.90283203125,2499.137939453125,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jafeghnl-1,6416.04736328125,2587.369140625,Pericytes,receiver,NOTCH3,0.6666666666666666,Endothelial Cells,Pericytes,DLL4,NOTCH3
jaffapap-1,6416.9873046875,2635.826416015625,Pericytes,receiver,NOTCH3,0.6666666666666666,Endothelial Cells,Pericytes,DLL4,NOTCH3
jafihheb-1,6568.892578125,2615.13818359375,Pericytes,receiver,NOTCH3,0.8333333333333334,Endothelial Cells,Pericytes,DLL4,NOTCH3
jagkahcd-1,6637.63134765625,2588.13916015625,Pericytes,receiver,NOTCH3,0.5,Endothelial Cells,Pericytes,DLL4,NOTCH3
jagmnhnb-1,6654.35107421875,2610.29150390625,Pericytes,receiver,NOTCH3,0.8333333333333334,Endothelial Cells,Pericytes,DLL4,NOTCH3
jahclbpa-1,6629.66943359375,2672.9130859375,Pericytes,receiver,NOTCH3,0.3333333333333333,Endothelial Cells,Pericytes,DLL4,NOTCH3
jahdanog-1,6646.693359375,2656.36376953125,Pericytes,receiver,NOTCH3,0.3333333333333333,Endothelial Cells,Pericytes,DLL4,NOTCH3
jaimkdak-1,6924.2978515625,2898.789794921875,Pericytes,receiver,NOTCH3,0.5,Endothelial Cells,Pericytes,DLL4,NOTCH3
jajjcfpd-1,6560.005859375,2688.33935546875,Pericytes,receiver,NOTCH3,0.8333333333333334,Endothelial Cells,Pericytes,DLL4,NOTCH3
jajocloc-1,6603.81298828125,2676.82861328125,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jalcpfln-1,7087.08251953125,2324.314697265625,Pericytes,receiver,NOTCH3,0.3333333333333333,Endothelial Cells,Pericytes,DLL4,NOTCH3
jampdakb-1,7201.3427734375,2308.158447265625,Pericytes,receiver,NOTCH3,0.3333333333333333,Endothelial Cells,Pericytes,DLL4,NOTCH3
janenhfh-1,7246.13720703125,2335.90966796875,Pericytes,receiver,NOTCH3,0.6666666666666666,Endothelial Cells,Pericytes,DLL4,NOTCH3
jbbhiccl-1,7033.86669921875,1833.3270263671875,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jbbiobge-1,7055.1787109375,1714.425537109375,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jbblnlld-1,7051.47607421875,1765.006591796875,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jbbmlhfl-1,7059.0703125,1763.7552490234375,Pericytes,receiver,NOTCH3,0.3333333333333333,Endothelial Cells,Pericytes,DLL4,NOTCH3
jbboenko-1,7039.32177734375,1778.456298828125,Pericytes,receiver,NOTCH3,0.8333333333333334,Endothelial Cells,Pericytes,DLL4,NOTCH3
jbbpemjg-1,7033.03564453125,1797.514404296875,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jbcagbnc-1,7027.6162109375,1794.2850341796875,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jbcamkck-1,7024.68115234375,1812.0,Pericytes,receiver,NOTCH3,0.8333333333333334,Endothelial Cells,Pericytes,DLL4,NOTCH3
jbcdkkeh-1,7033.328125,1844.436767578125,Pericytes,receiver,NOTCH3,0.8333333333333334,Endothelial Cells,Pericytes,DLL4,NOTCH3
jbcffkkk-1,7022.9404296875,1780.9134521484375,Pericytes,receiver,NOTCH3,0.6666666666666666,Endothelial Cells,Pericytes,DLL4,NOTCH3
jbeaeklf-1,7089.3095703125,1891.984375,Pericytes,receiver,NOTCH3,0.3333333333333333,Endothelial Cells,Pericytes,DLL4,NOTCH3
jbedflmn-1,6899.58349609375,2097.60791015625,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jbfifpmb-1,7274.83544921875,2204.277587890625,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jbfpjkga-1,7176.68310546875,2219.529052734375,Pericytes,receiver,NOTCH3,0.6666666666666666,Endothelial Cells,Pericytes,DLL4,NOTCH3
jbghjlmi-1,6878.9013671875,2266.3486328125,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jbgjffmi-1,6888.4814453125,2265.448486328125,Pericytes,receiver,NOTCH3,0.5,Endothelial Cells,Pericytes,DLL4,NOTCH3
jbgoiepl-1,6976.12451171875,2267.471923828125,Pericytes,receiver,NOTCH3,0.3333333333333333,Endothelial Cells,Pericytes,DLL4,NOTCH3
jbhfgdnd-1,7042.64697265625,2295.044189453125,Pericytes,receiver,NOTCH3,0.5,Endothelial Cells,Pericytes,DLL4,NOTCH3
jbifnoki-1,6764.36669921875,2277.306640625,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jbjfofpp-1,7027.2509765625,2206.7568359375,Pericytes,receiver,NOTCH3,0.6666666666666666,Endothelial Cells,Pericytes,DLL4,NOTCH3
jbkefipg-1,6919.5576171875,2113.7802734375,Pericytes,receiver,NOTCH3,0.6666666666666666,Endothelial Cells,Pericytes,DLL4,NOTCH3
jbkpgeng-1,6811.830078125,2126.86083984375,Pericytes,receiver,NOTCH3,0.6666666666666666,Endothelial Cells,Pericytes,DLL4,NOTCH3
jblogeag-1,6435.85107421875,2196.575439453125,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jblppedb-1,6437.24365234375,2163.559326171875,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jbmbagkd-1,6443.19091796875,2113.468017578125,Pericytes,receiver,NOTCH3,0.8333333333333334,Endothelial Cells,Pericytes,DLL4,NOTCH3
jcaboegm-1,6445.94189453125,1899.516845703125,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jcahmfpi-1,6591.037109375,1778.83935546875,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jcddddeg-1,6688.9326171875,1882.951171875,Pericytes,receiver,NOTCH3,0.3333333333333333,Endothelial Cells,Pericytes,DLL4,NOTCH3
jcfaieej-1,6805.17333984375,2041.1175537109375,Pericytes,receiver,NOTCH3,0.3333333333333333,Endothelial Cells,Pericytes,DLL4,NOTCH3
jcfbnpll-1,6798.365234375,2044.7890625,Pericytes,receiver,NOTCH3,0.3333333333333333,Endothelial Cells,Pericytes,DLL4,NOTCH3
jcfcohgg-1,6833.58837890625,2064.80419921875,Pericytes,receiver,NOTCH3,0.8333333333333334,Endothelial Cells,Pericytes,DLL4,NOTCH3
jcgcdfbi-1,6706.41796875,1920.9674072265625,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jcggleng-1,6724.31201171875,1953.9061279296875,Pericytes,receiver,NOTCH3,0.3333333333333333,Endothelial Cells,Pericytes,DLL4,NOTCH3
jcgjjklj-1,6747.26416015625,1994.28564453125,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jcglljce-1,6741.27490234375,1979.021728515625,Pericytes,receiver,NOTCH3,0.3333333333333333,Endothelial Cells,Pericytes,DLL4,NOTCH3
jchgfafe-1,6469.68994140625,1284.8236083984375,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jchgjkff-1,6468.92138671875,1274.6787109375,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jcikojlh-1,6741.607421875,1327.419189453125,Pericytes,receiver,NOTCH3,0.8333333333333334,Endothelial Cells,Pericytes,DLL4,NOTCH3
jcjeigfd-1,6641.33544921875,1609.17041015625,Pericytes,receiver,NOTCH3,0.8333333333333334,Endothelial Cells,Pericytes,DLL4,NOTCH3
jckdlnfn-1,6545.46044921875,1643.2652587890625,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jckhbmbg-1,6553.90087890625,1605.611328125,Pericytes,receiver,NOTCH3,0.5,Endothelial Cells,Pericytes,DLL4,NOTCH3
jckhpdfd-1,6547.8623046875,1613.429443359375,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jckicfbm-1,6543.70458984375,1622.1234130859375,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jcknolap-1,6572.04736328125,1696.00048828125,Pericytes,receiver,NOTCH3,0.6666666666666666,Endothelial Cells,Pericytes,DLL4,NOTCH3
jclbjlno-1,6568.1083984375,1579.0556640625,Pericytes,receiver,NOTCH3,0.3333333333333333,Endothelial Cells,Pericytes,DLL4,NOTCH3
jclchema-1,6566.34521484375,1589.0155029296875,Pericytes,receiver,NOTCH3,0.6666666666666666,Endothelial Cells,Pericytes,DLL4,NOTCH3
jclcpkhd-1,6563.34765625,1595.6580810546875,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jcljbfhn-1,6646.2578125,1448.350341796875,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jcmhdebj-1,6775.54296875,1438.93994140625,Pericytes,receiver,NOTCH3,0.5,Endothelial Cells,Pericytes,DLL4,NOTCH3
jcnkabfa-1,6671.1630859375,1414.623291015625,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jcoljjic-1,7135.02880859375,1479.073486328125,Pericytes,receiver,NOTCH3,0.3333333333333333,Endothelial Cells,Pericytes,DLL4,NOTCH3
jcooebna-1,7136.60888671875,1540.60205078125,Pericytes,receiver,NOTCH3,0.5,Endothelial Cells,Pericytes,DLL4,NOTCH3
jcpomkbf-1,7239.18310546875,1477.701904296875,Pericytes,receiver,NOTCH3,0.3333333333333333,Endothelial Cells,Pericytes,DLL4,NOTCH3
jdbflboj-1,7245.04638671875,1456.2030029296875,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jdbkebjo-1,6715.0,1523.63427734375,Pericytes,receiver,NOTCH3,0.8333333333333334,Endothelial Cells,Pericytes,DLL4,NOTCH3
jdfjdhfd-1,6919.60986328125,1499.293701171875,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jdfknpkg-1,6844.60693359375,1482.2843017578125,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jdhnnpig-1,6977.45166015625,1506.3011474609375,Pericytes,receiver,NOTCH3,0.5,Endothelial Cells,Pericytes,DLL4,NOTCH3
jdikiiac-1,7023.18212890625,1499.331298828125,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jdkbkfca-1,7070.34716796875,1687.9776611328125,Pericytes,receiver,NOTCH3,0.5,Endothelial Cells,Pericytes,DLL4,NOTCH3
jdkelipg-1,7099.54736328125,1700.1522216796875,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jdknbdgk-1,7400.115234375,1770.184814453125,Pericytes,receiver,NOTCH3,0.6666666666666666,Endothelial Cells,Pericytes,DLL4,NOTCH3
jdkphjll-1,7376.47021484375,1734.009521484375,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jdlkekmh-1,7382.083984375,1626.416748046875,Pericytes,receiver,NOTCH3,0.3333333333333333,Endothelial Cells,Pericytes,DLL4,NOTCH3
jdlkhbgp-1,7381.57373046875,1622.20849609375,Pericytes,receiver,NOTCH3,0.5,Endothelial Cells,Pericytes,DLL4,NOTCH3
jdllknpg-1,7400.923828125,1661.64990234375,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jdmeipki-1,7333.73291015625,1671.1558837890625,Pericytes,receiver,NOTCH3,0.8333333333333334,Endothelial Cells,Pericytes,DLL4,NOTCH3
jdmjomef-1,7372.65625,1643.7193603515625,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jdnhgmee-1,7292.97412109375,1503.88232421875,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jdojbili-1,7242.22705078125,1607.5648193359375,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jeamdcbi-1,7496.96533203125,1541.2303466796875,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jecgjobm-1,7666.18017578125,1576.7003173828125,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jedmhham-1,7537.42822265625,1604.4049072265625,Pericytes,receiver,NOTCH3,0.5,Endothelial Cells,Pericytes,DLL4,NOTCH3
jegbiclp-1,7449.9404296875,1660.2392578125,Pericytes,receiver,NOTCH3,0.8333333333333334,Endothelial Cells,Pericytes,DLL4,NOTCH3
jeggfapn-1,7464.1962890625,1677.9552001953125,Pericytes,receiver,NOTCH3,0.6666666666666666,Endothelial Cells,Pericytes,DLL4,NOTCH3
jejakhci-1,7634.3330078125,1881.7279052734375,Pericytes,receiver,NOTCH3,0.5,Endothelial Cells,Pericytes,DLL4,NOTCH3
jempkmhk-1,7130.47509765625,2179.507568359375,Pericytes,receiver,NOTCH3,0.3333333333333333,Endothelial Cells,Pericytes,DLL4,NOTCH3
jeopbceb-1,7063.75830078125,1863.31201171875,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jeopbgde-1,7083.23095703125,1883.5201416015625,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jepcjdoa-1,7140.3955078125,1860.9654541015625,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jepcljnb-1,7145.15673828125,1866.8304443359375,Pericytes,receiver,NOTCH3,0.8333333333333334,Endothelial Cells,Pericytes,DLL4,NOTCH3
jepcoklf-1,7105.4765625,1876.2642822265625,Pericytes,receiver,NOTCH3,0.8333333333333334,Endothelial Cells,Pericytes,DLL4,NOTCH3
jepmadea-1,7120.28271484375,1880.557373046875,Pericytes,receiver,NOTCH3,0.6666666666666666,Endothelial Cells,Pericytes,DLL4,NOTCH3
jfahapof-1,7125.28076171875,1810.0072021484375,Pericytes,receiver,NOTCH3,0.6666666666666666,Endothelial Cells,Pericytes,DLL4,NOTCH3
jfahdlba-1,7116.97998046875,1808.7420654296875,Pericytes,receiver,NOTCH3,0.3333333333333333,Endothelial Cells,Pericytes,DLL4,NOTCH3
jfaifcaj-1,7133.52392578125,1832.8704833984375,Pericytes,receiver,NOTCH3,0.6666666666666666,Endothelial Cells,Pericytes,DLL4,NOTCH3
jfakbnlh-1,7143.04931640625,1843.58740234375,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jfakhjhe-1,7138.14453125,1838.6903076171875,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jfapgebh-1,7071.13818359375,1763.591552734375,Pericytes,receiver,NOTCH3,0.5,Endothelial Cells,Pericytes,DLL4,NOTCH3
jfbalnjk-1,7075.4228515625,1763.36474609375,Pericytes,receiver,NOTCH3,0.3333333333333333,Endothelial Cells,Pericytes,DLL4,NOTCH3
jfbeajmd-1,7071.75,1792.049560546875,Pericytes,receiver,NOTCH3,0.5,Endothelial Cells,Pericytes,DLL4,NOTCH3
jfboajnk-1,6620.94140625,434.97332763671875,Pericytes,receiver,NOTCH3,0.8333333333333334,Endothelial Cells,Pericytes,DLL4,NOTCH3
jfekemle-1,6620.802734375,754.3460083007812,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jffgjpcb-1,6832.6376953125,653.98291015625,Pericytes,receiver,NOTCH3,0.8333333333333334,Endothelial Cells,Pericytes,DLL4,NOTCH3
jffpnfjc-1,6800.08251953125,664.0069580078125,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jfghnjlj-1,7048.45068359375,682.8010864257812,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jfgibjjd-1,7054.84619140625,697.6284790039062,Pericytes,receiver,NOTCH3,0.5,Endothelial Cells,Pericytes,DLL4,NOTCH3
jfgkkkee-1,7088.96337890625,555.6068725585938,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jfgnaanb-1,7107.84033203125,506.9940185546875,Pericytes,receiver,NOTCH3,0.6666666666666666,Endothelial Cells,Pericytes,DLL4,NOTCH3
jfhleenp-1,7219.98828125,601.2388916015625,Pericytes,receiver,NOTCH3,0.8333333333333334,Endothelial Cells,Pericytes,DLL4,NOTCH3
jfibadkb-1,7148.62646484375,512.1000366210938,Pericytes,receiver,NOTCH3,0.5,Endothelial Cells,Pericytes,DLL4,NOTCH3
jfipigap-1,7006.7109375,648.1757202148438,Pericytes,receiver,NOTCH3,0.3333333333333333,Endothelial Cells,Pericytes,DLL4,NOTCH3
jfjfboce-1,6964.939453125,448.848388671875,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jfjfeckc-1,6963.75341796875,463.92523193359375,Pericytes,receiver,NOTCH3,0.6666666666666666,Endothelial Cells,Pericytes,DLL4,NOTCH3
jfjgbipp-1,6960.62841796875,455.22222900390625,Pericytes,receiver,NOTCH3,0.8333333333333334,Endothelial Cells,Pericytes,DLL4,NOTCH3
jfjggghe-1,6976.72265625,459.7987060546875,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jfjjfnlj-1,7106.892578125,714.7054443359375,Pericytes,receiver,NOTCH3,0.6666666666666666,Endothelial Cells,Pericytes,DLL4,NOTCH3
jfjkejac-1,7123.2294921875,710.2063598632812,Pericytes,receiver,NOTCH3,0.3333333333333333,Endothelial Cells,Pericytes,DLL4,NOTCH3
jfkonakl-1,7035.1201171875,722.0519409179688,Pericytes,receiver,NOTCH3,0.5,Endothelial Cells,Pericytes,DLL4,NOTCH3
jflgelee-1,6719.8583984375,993.3298950195312,Pericytes,receiver,NOTCH3,0.5,Endothelial Cells,Pericytes,DLL4,NOTCH3
jflhihck-1,6809.30029296875,957.4356689453125,Pericytes,receiver,NOTCH3,0.6666666666666666,Endothelial Cells,Pericytes,DLL4,NOTCH3
jflkglao-1,6729.87548828125,994.0958251953125,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jfmnemfk-1,6760.302734375,1165.234375,Pericytes,receiver,NOTCH3,0.5,Endothelial Cells,Pericytes,DLL4,NOTCH3
jfnfeebb-1,7149.76611328125,1219.4520263671875,Pericytes,receiver,NOTCH3,0.5,Endothelial Cells,Pericytes,DLL4,NOTCH3
jfnogegg-1,7083.0126953125,1196.0574951171875,Pericytes,receiver,NOTCH3,0.5,Endothelial Cells,Pericytes,DLL4,NOTCH3
jfobhina-1,6601.26318359375,838.6948852539062,Pericytes,receiver,NOTCH3,0.3333333333333333,Endothelial Cells,Pericytes,DLL4,NOTCH3
jfphmlmg-1,6943.2587890625,852.6591796875,Pericytes,receiver,NOTCH3,0.6666666666666666,Endothelial Cells,Pericytes,DLL4,NOTCH3
jfpiamkp-1,6938.72900390625,871.2776489257812,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jfpibkfe-1,6962.94482421875,851.1134643554688,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jgbcafbk-1,7304.98828125,818.1100463867188,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jgbmplme-1,7180.46142578125,1340.784423828125,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jgcmngfm-1,7171.55322265625,1333.381103515625,Pericytes,receiver,NOTCH3,0.5,Endothelial Cells,Pericytes,DLL4,NOTCH3
jgeagiim-1,7270.31640625,1136.034912109375,Pericytes,receiver,NOTCH3,0.6666666666666666,Endothelial Cells,Pericytes,DLL4,NOTCH3
jgecfhhj-1,7320.54931640625,1308.030029296875,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jgfaplgg-1,7268.08935546875,1314.52294921875,Pericytes,receiver,NOTCH3,0.3333333333333333,Endothelial Cells,Pericytes,DLL4,NOTCH3
jgffdkne-1,7301.9306640625,1213.208984375,Pericytes,receiver,NOTCH3,0.8333333333333334,Endothelial Cells,Pericytes,DLL4,NOTCH3
jgfnfmjn-1,6877.73046875,1175.9930419921875,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jggeafbc-1,6874.244140625,1243.111083984375,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jgjadeik-1,7023.50439453125,1156.1822509765625,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jgjiaojn-1,7113.18115234375,1299.945556640625,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jgkplfkh-1,7083.0244140625,1308.2587890625,Pericytes,receiver,NOTCH3,0.8333333333333334,Endothelial Cells,Pericytes,DLL4,NOTCH3
jgnbfijd-1,7087.490234375,1017.3851318359375,Pericytes,receiver,NOTCH3,0.5,Endothelial Cells,Pericytes,DLL4,NOTCH3
jhamiono-1,6117.6787109375,569.0728149414062,Pericytes,receiver,NOTCH3,0.3333333333333333,Endothelial Cells,Pericytes,DLL4,NOTCH3
jhbcphem-1,5866.2900390625,576.2098999023438,Pericytes,receiver,NOTCH3,0.8333333333333334,Endothelial Cells,Pericytes,DLL4,NOTCH3
jhbnmacj-1,5766.06689453125,636.4404296875,Pericytes,receiver,NOTCH3,0.6666666666666666,Endothelial Cells,Pericytes,DLL4,NOTCH3
jhcfpjbf-1,5785.1748046875,587.309814453125,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jhloolpo-1,5983.689453125,784.4591674804688,Pericytes,receiver,NOTCH3,0.6666666666666666,Endothelial Cells,Pericytes,DLL4,NOTCH3
jhmemcng-1,6128.86767578125,570.755126953125,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jhmgdmnd-1,6134.9755859375,576.044189453125,Pericytes,receiver,NOTCH3,0.8333333333333334,Endothelial Cells,Pericytes,DLL4,NOTCH3
jhmmclco-1,6315.71142578125,562.08349609375,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jhmnfnho-1,6264.318359375,484.4458312988281,Pericytes,receiver,NOTCH3,0.8333333333333334,Endothelial Cells,Pericytes,DLL4,NOTCH3
jhmoeebg-1,6279.0927734375,484.7112731933594,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jhmpbcpo-1,6272.7197265625,527.0638427734375,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jhnaakha-1,6278.81396484375,509.3067321777344,Pericytes,receiver,NOTCH3,0.8333333333333334,Endothelial Cells,Pericytes,DLL4,NOTCH3
jhnafbmm-1,6275.25048828125,517.9468994140625,Pericytes,receiver,NOTCH3,0.5,Endothelial Cells,Pericytes,DLL4,NOTCH3
jhnclipb-1,6239.544921875,526.1417236328125,Pericytes,receiver,NOTCH3,0.3333333333333333,Endothelial Cells,Pericytes,DLL4,NOTCH3
jhndiobf-1,6302.296875,563.7571411132812,Pericytes,receiver,NOTCH3,0.3333333333333333,Endothelial Cells,Pericytes,DLL4,NOTCH3
jhngabej-1,6269.9482421875,538.1968994140625,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jhnglgoj-1,6254.78271484375,562.8876342773438,Pericytes,receiver,NOTCH3,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
jhnidkkh-1,6234.97216796875,573.7387084960938,Pericytes,receiver,NOTCH3,0.8333333333333334,Endothelial Cells,Pericytes,DLL4,NOTCH3
jhnifbcg-1,6208.90869140625,562.6823120117188,Pericytes,receiver,NOTCH3,0.3333333333333333,Endothelial Cells,Pericytes,DLL4,NOTCH3
