cell_id,x,y,celltype,pathway,score
elkojoke-1,5584.19140625,819.14794921875,"CAFs, DCIS Associated",MacrophageProgram,0.33333333333333337
elkpfiep-1,5564.39892578125,832.0100708007812,Macrophages,MacrophageProgram,0.33333333333333337
elkpmbch-1,5581.12060546875,845.7703247070312,"CAFs, DCIS Associated",MacrophageProgram,0.33333333333333337
elkpopfb-1,5568.47900390625,842.069091796875,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ellachnm-1,5551.87890625,786.470458984375,"CAFs, DCIS Associated",MacrophageProgram,0.33333333333333337
ellbdjgi-1,5532.869140625,792.5093383789062,"CAFs, DCIS Associated",MacrophageProgram,0.5833333333333334
ellcdllj-1,5548.25146484375,777.857177734375,"CAFs, DCIS Associated",MacrophageProgram,0.75
ellckbcf-1,5527.96630859375,758.4453125,"CAFs, Invasive Associated",MacrophageProgram,0.5833333333333334
ellcpegf-1,5457.04638671875,809.6283569335938,Macrophages,MacrophageProgram,0.33333333333333337
ellddcnn-1,5450.66943359375,776.2887573242188,"CAFs, Invasive Associated",MacrophageProgram,0.4166666666666667
elldmpdm-1,5463.09423828125,780.564208984375,"CAFs, Invasive Associated",MacrophageProgram,0.6666666666666667
elldniki-1,5453.36962890625,801.8033447265625,Dendritic Cells,MacrophageProgram,0.9166666666666667
ellekofb-1,5484.3037109375,794.0520629882812,Plasma Cells,MacrophageProgram,0.16666666666666669
elllmoih-1,5502.49853515625,784.8436279296875,"CAFs, DCIS Associated",MacrophageProgram,1.0
ellmcpii-1,5499.63525390625,797.6876220703125,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ellmojlc-1,5481.06591796875,787.8015747070312,"CAFs, DCIS Associated",MacrophageProgram,0.75
ellnjdlk-1,5477.08203125,779.1312255859375,"CAFs, DCIS Associated",MacrophageProgram,0.5
elmenihb-1,5365.8427734375,1025.289794921875,Macrophages,MacrophageProgram,1.0
elmkdmia-1,5429.837890625,943.2164916992188,Macrophages,MacrophageProgram,1.0
elmlbpnf-1,5417.74169921875,932.14306640625,Macrophages,MacrophageProgram,0.5
elmnjnje-1,5405.1826171875,940.4810180664062,"CAFs, Invasive Associated",MacrophageProgram,0.16666666666666669
elnfplod-1,5336.0810546875,1045.358154296875,Macrophages,MacrophageProgram,0.16666666666666669
eloiheoe-1,5184.0947265625,935.0499877929688,"CAFs, DCIS Associated",MacrophageProgram,0.75
eloiijhn-1,5173.96240234375,921.8529663085938,"CAFs, DCIS Associated",MacrophageProgram,0.33333333333333337
eloijodg-1,5208.14013671875,936.32568359375,Endothelial Cells,MacrophageProgram,0.16666666666666669
eloinekj-1,5191.767578125,936.44189453125,"CAFs, DCIS Associated",MacrophageProgram,0.25
elojiaca-1,5315.228515625,946.9830322265625,Macrophages,MacrophageProgram,1.0
elommdac-1,5252.16455078125,955.4331665039062,Endothelial Cells,MacrophageProgram,0.33333333333333337
elonddli-1,5435.865234375,857.648681640625,Macrophages,MacrophageProgram,0.5833333333333334
eloojohc-1,5546.44580078125,882.26123046875,Macrophages,MacrophageProgram,0.25
elpagpfe-1,5517.30224609375,905.4662475585938,Dendritic Cells,MacrophageProgram,1.0
elpaohbb-1,5503.3466796875,876.2916259765625,"CAFs, DCIS Associated",MacrophageProgram,0.5
elpepiei-1,5430.1728515625,914.6375732421875,Macrophages,MacrophageProgram,0.25
elpggcdn-1,5443.30908203125,938.1856079101562,Pericytes,MacrophageProgram,0.5833333333333334
elphdgld-1,5505.677734375,932.4970703125,Dendritic Cells,MacrophageProgram,0.4166666666666667
elpmhalg-1,5512.9658203125,924.3463134765625,"CAFs, Invasive Associated",MacrophageProgram,0.25
elpnfimm-1,5498.58154296875,921.3357543945312,Macrophages,MacrophageProgram,0.16666666666666669
elpnmmep-1,5493.5908203125,923.123779296875,Macrophages,MacrophageProgram,0.16666666666666669
emapkhoj-1,5187.85693359375,807.207275390625,Macrophages,MacrophageProgram,0.4166666666666667
emapoaae-1,5190.70068359375,802.6482543945312,Macrophages,MacrophageProgram,0.6666666666666667
embbfejn-1,5226.19140625,838.5982666015625,"CAFs, DCIS Associated",MacrophageProgram,0.6666666666666667
embcalpa-1,5229.2001953125,845.741943359375,"CAFs, DCIS Associated",MacrophageProgram,0.75
embckdkp-1,5211.779296875,832.7108154296875,"CAFs, DCIS Associated",MacrophageProgram,0.6666666666666667
embcnomh-1,5219.9853515625,824.6779174804688,"CAFs, DCIS Associated",MacrophageProgram,0.9166666666666667
embcocmm-1,5234.13232421875,784.4049682617188,"CAFs, DCIS Associated",MacrophageProgram,0.25
embdegbh-1,5324.9716796875,760.3256225585938,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
embeedpd-1,5307.76611328125,756.9398803710938,Macrophages,MacrophageProgram,0.6666666666666667
embfdblg-1,5198.16943359375,794.4448852539062,"CAFs, DCIS Associated",MacrophageProgram,0.33333333333333337
embgoaip-1,5249.18017578125,848.7293701171875,Mast Cells,MacrophageProgram,0.16666666666666669
embgokdm-1,5256.63037109375,849.0228271484375,"CAFs, DCIS Associated",MacrophageProgram,0.25
embhakcf-1,5255.111328125,835.0853881835938,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
embhefbm-1,5295.5732421875,824.1511840820312,Pericytes,MacrophageProgram,0.16666666666666669
embjgonc-1,5276.07373046875,832.4863891601562,Dendritic Cells,MacrophageProgram,0.8333333333333334
embkdaol-1,5298.6845703125,834.1337280273438,Dendritic Cells,MacrophageProgram,1.0
embkheik-1,5290.1748046875,829.9613647460938,"CAFs, DCIS Associated",MacrophageProgram,0.33333333333333337
embkhiho-1,5271.06396484375,868.464111328125,"CAFs, DCIS Associated",MacrophageProgram,0.4166666666666667
emblgddg-1,5270.4541015625,900.3223266601562,"CAFs, DCIS Associated",MacrophageProgram,1.0
emblmoli-1,5284.3076171875,850.3975830078125,Dendritic Cells,MacrophageProgram,1.0
embmalpb-1,5292.6220703125,873.4007568359375,"CAFs, DCIS Associated",MacrophageProgram,0.6666666666666667
embmjpjl-1,5332.8798828125,793.9641723632812,Macrophages,MacrophageProgram,0.5
embpeiin-1,5325.84033203125,889.7794189453125,"CAFs, DCIS Associated",MacrophageProgram,0.75
embpnkgm-1,5385.8310546875,784.7680053710938,Dendritic Cells,MacrophageProgram,0.6666666666666667
emcailjc-1,5414.6005859375,890.6917114257812,Dendritic Cells,MacrophageProgram,0.5833333333333334
emcbcpoa-1,5382.5810546875,858.9241333007812,"CAFs, DCIS Associated",MacrophageProgram,0.25
emcehlnj-1,5395.2412109375,787.143310546875,Macrophages,MacrophageProgram,0.8333333333333334
emcffalj-1,5424.2080078125,813.3544311523438,Dendritic Cells,MacrophageProgram,0.5
emcghnhm-1,5255.4248046875,1172.90869140625,11q13 Invasive Tumor Cells,MacrophageProgram,0.16666666666666669
emchgdko-1,5199.30029296875,1210.068359375,Macrophages,MacrophageProgram,1.0
emcmoodn-1,5248.05322265625,1152.776611328125,11q13 Invasive Tumor Cells,MacrophageProgram,0.16666666666666669
emcpnhff-1,5244.841796875,1139.7008056640625,11q13 Invasive Tumor Cells,MacrophageProgram,0.16666666666666669
emdalbgo-1,5208.4267578125,1103.0797119140625,11q13 Invasive Tumor Cells,MacrophageProgram,0.16666666666666669
emdnbple-1,5174.13037109375,1139.325927734375,Dendritic Cells,MacrophageProgram,0.5833333333333334
emeeiocg-1,5403.9560546875,1126.46337890625,11q13 Invasive Tumor Cells,MacrophageProgram,0.16666666666666669
emfdmbho-1,5539.35498046875,1109.716552734375,Myoepithelial Cells,MacrophageProgram,0.25
emfkbmoe-1,5591.44287109375,1212.4560546875,Macrophages,MacrophageProgram,0.8333333333333334
emgacpaj-1,5561.43798828125,1200.6689453125,Dendritic Cells,MacrophageProgram,0.25
emjmhoaj-1,5654.03759765625,1104.23974609375,11q13 Invasive Tumor Cells,MacrophageProgram,0.16666666666666669
emldeeoi-1,5609.63671875,1166.5828857421875,Dendritic Cells,MacrophageProgram,0.4166666666666667
emlkgfaj-1,5639.1611328125,983.2739868164062,11q13 Invasive Tumor Cells,MacrophageProgram,0.16666666666666669
emmjnlil-1,5652.73291015625,1013.7230224609375,11q13 Invasive Tumor Cells,MacrophageProgram,0.16666666666666669
emnbmbmg-1,5724.5166015625,790.6484375,"CAFs, DCIS Associated",MacrophageProgram,0.6666666666666667
emnehikg-1,5714.88330078125,762.932373046875,Macrophages,MacrophageProgram,0.4166666666666667
emnelmfh-1,5708.708984375,779.9046020507812,"CAFs, DCIS Associated",MacrophageProgram,0.8333333333333334
emnfbine-1,5703.91357421875,761.2255859375,"CAFs, DCIS Associated",MacrophageProgram,0.6666666666666667
emnlgomb-1,5706.24169921875,812.517333984375,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
emnojdhf-1,5724.07275390625,895.8138427734375,11q13 Invasive Tumor Cells,MacrophageProgram,0.16666666666666669
emoibopo-1,5708.74169921875,1109.4554443359375,"CAFs, DCIS Associated",MacrophageProgram,0.25
emomfgpg-1,5632.03076171875,1065.7138671875,Macrophages,MacrophageProgram,0.25
emoopiab-1,5602.99267578125,1098.179931640625,Dendritic Cells,MacrophageProgram,0.16666666666666669
emophfcp-1,5605.81689453125,1087.9869384765625,Dendritic Cells,MacrophageProgram,0.6666666666666667
empfbnfh-1,5416.09619140625,1331.5546875,Pericytes,MacrophageProgram,0.25
enacpheo-1,5465.54248046875,1390.21484375,"CAFs, Invasive Associated",MacrophageProgram,0.25
enafamck-1,5442.48486328125,1382.854736328125,"CAFs, DCIS Associated",MacrophageProgram,0.25
enehicei-1,5416.2333984375,1280.4517822265625,Dendritic Cells,MacrophageProgram,0.6666666666666667
eneijgpl-1,5415.03759765625,1274.7484130859375,Macrophages,MacrophageProgram,0.16666666666666669
enejbdng-1,5430.71875,1271.3563232421875,CXCL14+ Fibroblasts,MacrophageProgram,0.16666666666666669
enekgmml-1,5444.48779296875,1251.545654296875,Macrophages,MacrophageProgram,0.33333333333333337
engilejl-1,5475.7744140625,1450.56884765625,Macrophages,MacrophageProgram,0.6666666666666667
engkoiam-1,5570.947265625,1498.722900390625,"CAFs, DCIS Associated",MacrophageProgram,0.25
engndnpe-1,5536.35107421875,1466.90625,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
engpjmmg-1,5768.03515625,1523.8785400390625,"CAFs, DCIS Associated",MacrophageProgram,0.25
enhacpeg-1,5778.4306640625,1560.710693359375,"CAFs, DCIS Associated",MacrophageProgram,0.33333333333333337
enihlelk-1,4915.4736328125,1355.99462890625,"CAFs, Invasive Associated",MacrophageProgram,0.25
enimegmj-1,4961.1787109375,1239.36669921875,Dendritic Cells,MacrophageProgram,0.9166666666666667
enjnmifp-1,4942.38037109375,1264.20068359375,Dendritic Cells,MacrophageProgram,1.0
enkfcbjj-1,4927.13623046875,1386.9761962890625,Macrophages,MacrophageProgram,0.5833333333333334
enkfmjan-1,5095.4326171875,1336.9154052734375,11q13 Invasive Tumor Cells,MacrophageProgram,0.16666666666666669
enlckeoi-1,5090.36083984375,1211.718505859375,Dendritic Cells,MacrophageProgram,0.16666666666666669
enlfmika-1,5126.26611328125,1235.5545654296875,"CAFs, Invasive Associated",MacrophageProgram,0.16666666666666669
ennednai-1,5032.45703125,1368.4866943359375,Basal-like Structured DCIS Cells,MacrophageProgram,0.16666666666666669
enobfakc-1,4987.67236328125,1486.1025390625,"CAFs, Invasive Associated",MacrophageProgram,0.5833333333333334
enocajdd-1,4999.70947265625,1486.8133544921875,Macrophages,MacrophageProgram,0.8333333333333334
enocbbhj-1,4960.3662109375,1487.2076416015625,Pericytes,MacrophageProgram,0.25
enocpdfb-1,5010.00732421875,1459.853271484375,Macrophages,MacrophageProgram,0.16666666666666669
enoddpei-1,4967.71533203125,1464.5281982421875,Dendritic Cells,MacrophageProgram,1.0
enodfegi-1,4961.08642578125,1464.5291748046875,Macrophages,MacrophageProgram,0.33333333333333337
enpcpeem-1,4945.22509765625,1473.0941162109375,Dendritic Cells,MacrophageProgram,0.25
enpdfmni-1,4941.08203125,1484.312744140625,"CAFs, Invasive Associated",MacrophageProgram,0.16666666666666669
enpeihec-1,4823.853515625,1492.6195068359375,Macrophages,MacrophageProgram,0.16666666666666669
enpidlmd-1,4834.6064453125,1479.0804443359375,Endothelial Cells,MacrophageProgram,0.16666666666666669
enpkbcpb-1,5064.56494140625,1524.447509765625,11q13 Invasive Tumor Cells,MacrophageProgram,0.16666666666666669
eoaafkbj-1,5047.48974609375,1543.06005859375,11q13 Invasive Tumor Cells,MacrophageProgram,0.16666666666666669
eoaccfkg-1,5112.0205078125,1507.423583984375,Basal-like Structured DCIS Cells,MacrophageProgram,0.16666666666666669
eoanlejo-1,5035.52197265625,1635.1444091796875,Dendritic Cells,MacrophageProgram,0.33333333333333337
eobepfkg-1,5166.36474609375,1686.6177978515625,11q13 Invasive Tumor Cells (G1/S),MacrophageProgram,0.33333333333333337
eobnacdj-1,5056.16943359375,1453.1385498046875,11q13 Invasive Tumor Cells,MacrophageProgram,0.25
eocabckj-1,5063.78466796875,1478.6197509765625,Dendritic Cells,MacrophageProgram,0.16666666666666669
eodciaai-1,4984.06982421875,1517.40087890625,Macrophages,MacrophageProgram,0.25
eodclbjo-1,4991.89794921875,1522.3551025390625,Macrophages,MacrophageProgram,1.0
eodfaikh-1,4976.3515625,1507.7401123046875,Pericytes,MacrophageProgram,0.25
eodfenlm-1,4984.93994140625,1510.93701171875,Endothelial Cells,MacrophageProgram,0.6666666666666667
eodgejme-1,4963.73779296875,1510.96826171875,Dendritic Cells,MacrophageProgram,0.5
eoecjgdj-1,5016.5712890625,1557.820556640625,11q13 Invasive Tumor Cells,MacrophageProgram,0.16666666666666669
eoegncpl-1,5021.767578125,1494.6585693359375,"CAFs, DCIS Associated",MacrophageProgram,0.33333333333333337
eoehpnib-1,5010.80859375,1515.1287841796875,Pericytes,MacrophageProgram,0.25
eoemfhce-1,4942.39697265625,1709.3125,11q13 Invasive Tumor Cells,MacrophageProgram,0.16666666666666669
eofbnnpg-1,4992.97802734375,1624.30712890625,Macrophages,MacrophageProgram,0.5
eofigepa-1,4615.00146484375,1476.20068359375,"CAFs, DCIS Associated",MacrophageProgram,0.75
eofkgamg-1,4648.8857421875,1453.24853515625,"CAFs, DCIS Associated",MacrophageProgram,0.33333333333333337
eofliadh-1,4648.6064453125,1463.0567626953125,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
eofmbklk-1,4652.84130859375,1441.6875,Endothelial Cells,MacrophageProgram,0.16666666666666669
eofmidee-1,4706.85888671875,1464.0579833984375,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
eofoahki-1,4662.08349609375,1454.7589111328125,"CAFs, DCIS Associated",MacrophageProgram,0.33333333333333337
eogjghkn-1,4596.74755859375,1391.9136962890625,"CAFs, DCIS Associated",MacrophageProgram,0.5
eoglaljc-1,4636.6484375,1409.473876953125,Macrophages,MacrophageProgram,1.0
eogmkkpp-1,4698.2666015625,1417.2471923828125,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
eogolelm-1,4648.89501953125,1417.3189697265625,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
eogomngg-1,4655.6865234375,1417.4969482421875,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
eohggllg-1,4816.06396484375,1510.147216796875,Dendritic Cells,MacrophageProgram,0.6666666666666667
eoialpek-1,4816.35009765625,1577.612060546875,11q13 Invasive Tumor Cells,MacrophageProgram,0.16666666666666669
eoihdnfp-1,4807.59716796875,1656.8680419921875,Dendritic Cells,MacrophageProgram,0.33333333333333337
eoiiejek-1,4836.91552734375,1649.1661376953125,"CAFs, Invasive Associated",MacrophageProgram,0.16666666666666669
eoijlbcp-1,4836.564453125,1630.3114013671875,Dendritic Cells,MacrophageProgram,0.8333333333333334
eoilhngo-1,4825.34130859375,1654.41357421875,Dendritic Cells,MacrophageProgram,0.75
eoinmaen-1,4844.4599609375,1677.1563720703125,Endothelial Cells,MacrophageProgram,0.16666666666666669
eojakpep-1,4811.7294921875,1667.26123046875,Macrophages,MacrophageProgram,0.25
eojdaeam-1,4797.92041015625,1700.7447509765625,11q13 Invasive Tumor Cells,MacrophageProgram,0.16666666666666669
eojionob-1,4613.16015625,1550.1134033203125,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
eojjgnoj-1,4659.88134765625,1539.1724853515625,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
eojkhnnp-1,4624.6669921875,1545.6688232421875,"CAFs, DCIS Associated",MacrophageProgram,0.25
eojlpnba-1,4697.07568359375,1535.76806640625,11q13 Invasive Tumor Cells,MacrophageProgram,0.16666666666666669
eokdfpph-1,4666.51904296875,1604.9420166015625,"CAFs, Invasive Associated",MacrophageProgram,0.25
eokfefhn-1,4622.5751953125,1638.94677734375,"CAFs, DCIS Associated",MacrophageProgram,0.5
eokiiodk-1,4696.90234375,1700.007568359375,"CAFs, DCIS Associated",MacrophageProgram,0.33333333333333337
eokipjom-1,4699.96826171875,1709.7825927734375,Macrophages,MacrophageProgram,0.25
eokljdph-1,4721.1005859375,1699.185302734375,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
eokphmmc-1,5150.6474609375,1230.2552490234375,Pericytes,MacrophageProgram,0.6666666666666667
eoldcmkn-1,5202.99609375,1250.78076171875,Myeloid Cells,MacrophageProgram,0.25
eolhjkej-1,5144.75341796875,1226.3521728515625,Endothelial Cells,MacrophageProgram,0.25
eolkimal-1,5194.30078125,1286.9923095703125,Endothelial Cells,MacrophageProgram,0.16666666666666669
eollmcef-1,5140.01513671875,1290.7567138671875,"CAFs, Invasive Associated",MacrophageProgram,0.4166666666666667
eomacdkj-1,5129.73193359375,1324.6893310546875,Dendritic Cells,MacrophageProgram,0.25
eomcenkf-1,5135.64013671875,1384.27734375,Dendritic Cells,MacrophageProgram,0.5833333333333334
eomjbnoc-1,5159.72705078125,1393.912353515625,Dendritic Cells,MacrophageProgram,1.0
eonbmdik-1,5185.09716796875,1418.206298828125,"CAFs, Invasive Associated",MacrophageProgram,0.16666666666666669
eonchlbi-1,5189.27685546875,1407.5341796875,Macrophages,MacrophageProgram,0.33333333333333337
eoncjgch-1,5193.0810546875,1404.720703125,Macrophages,MacrophageProgram,0.25
eoncnnap-1,5230.53173828125,1465.3140869140625,Dendritic Cells,MacrophageProgram,0.16666666666666669
eondgadg-1,5243.9248046875,1468.310546875,Dendritic Cells,MacrophageProgram,0.25
eonecneo-1,5225.86767578125,1456.9881591796875,Dendritic Cells,MacrophageProgram,1.0
eonicedn-1,5198.05517578125,1517.037841796875,Dendritic Cells,MacrophageProgram,0.8333333333333334
eonkbmif-1,5215.8740234375,1486.0631103515625,"CAFs, Invasive Associated",MacrophageProgram,0.5833333333333334
eoojeipd-1,5301.24267578125,1281.351318359375,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
eoolbkem-1,5335.51708984375,1316.81640625,Pericytes,MacrophageProgram,0.33333333333333337
eoopjemp-1,5398.25634765625,1273.7672119140625,Dendritic Cells,MacrophageProgram,0.4166666666666667
eopggblp-1,5412.4990234375,1415.5499267578125,Endothelial Cells,MacrophageProgram,0.16666666666666669
eopnnflh-1,5389.033203125,1398.1187744140625,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
eopojibd-1,5396.68701171875,1325.15673828125,Macrophages,MacrophageProgram,0.16666666666666669
eopokbji-1,5402.5361328125,1325.19873046875,Dendritic Cells,MacrophageProgram,0.6666666666666667
epbcdolc-1,5441.34521484375,1529.78662109375,Macrophages,MacrophageProgram,0.16666666666666669
epciggcb-1,4650.68994140625,1278.4287109375,Macrophages,MacrophageProgram,0.5833333333333334
epcjddnp-1,4653.8095703125,1285.176513671875,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
epcjedog-1,4653.69775390625,1271.05224609375,"CAFs, DCIS Associated",MacrophageProgram,0.33333333333333337
epcmlhpl-1,4644.998046875,1295.8775634765625,Dendritic Cells,MacrophageProgram,0.16666666666666669
epdegkkp-1,4613.39501953125,1256.7684326171875,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
epdggggc-1,4639.04345703125,1320.525634765625,Endothelial Cells,MacrophageProgram,0.25
epenkhgo-1,4651.291015625,1346.52978515625,Macrophages,MacrophageProgram,1.0
epeojaga-1,4661.8125,1350.7432861328125,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
epfbpinj-1,4602.8779296875,1343.8841552734375,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ephgmpde-1,4558.57861328125,3031.296142578125,Basal-like Structured DCIS Cells,MacrophageProgram,0.16666666666666669
