region_x_bin,region_y_bin,immune_resistance__axis__checkpoint,immune_resistance__axis__myeloid,immune_resistance__axis__vascular,immune_resistance__axis__emt,immune_resistance__model__rna_only,immune_resistance__model__protein_only,immune_resistance__model__joint_activity,immune_resistance__model__discordance_burden,immune_resistance__model__checkpoint_only,immune_resistance__model__myeloid_only,immune_resistance__model__vascular_only,immune_resistance__model__emt_only,immune_resistance__model__joint_minus_checkpoint,immune_resistance__model__joint_minus_myeloid,immune_resistance__model__joint_minus_vascular,immune_resistance__model__joint_minus_emt,immune_resistance__model__myeloid_vascular_branch,immune_resistance__model__epithelial_emt_front_branch,immune_resistance__branch_target__myeloid_vascular,immune_resistance__branch_target__epithelial_emt_front,immune_resistance__held_out__myeloid_vascular,immune_resistance__held_out__epithelial_emt_front,n_cells,region_x_min,region_x_max,region_y_min,region_y_max,region_x_center,region_y_center
1,17,0.044822976,-0.22620006,0.29611945,0.0076524643,-0.11294894,0.17414635,0.030598711,0.67064226,0.044822976,-0.22620006,0.29611945,0.0076524643,0.025857292,0.1161983,-0.057908203,0.038247462,0.038247462,-0.057908203,0.1838073,0.11111111,0.07109557,0.57575756,858,479.4687563578288,957.4471867879232,4112.939988275369,4354.684122204781,718.457971572876,4233.812055240074
1,18,0.073747724,-0.09876796,0.16901278,-0.19301991,-0.20211245,0.17759877,-0.012256839,0.73877954,0.073747724,-0.09876796,0.16901278,-0.19301991,-0.040925026,0.0165802,-0.072680056,0.04799752,0.04799752,-0.072680056,0.20431444,0.042535044,0.15265082,0.28976235,1094,479.4687563578288,957.4471867879232,4354.684122204781,4596.4282561341915,718.457971572876,4475.556189169486
1,19,-0.0011667744,0.079979114,-0.04517906,-0.52629685,-0.348898,0.10256621,-0.12316589,0.7994863,-0.0011667744,0.079979114,-0.04517906,-0.52629685,-0.16383226,-0.1908809,-0.1491615,0.0112110935,0.0112110935,-0.1491615,0.2801239,0.019351033,0.5247788,0.12300885,1130,479.4687563578288,957.4471867879232,4596.4282561341915,4838.172390063603,718.457971572876,4717.300323098898
1,20,0.23166487,0.11887316,0.25172487,-0.06727684,-0.11050267,0.3779957,0.13374652,0.7959216,0.23166487,0.11887316,0.25172487,-0.06727684,0.10110707,0.1387043,0.094420396,0.2007543,0.2007543,0.094420396,0.18056059,0.10042195,0.14647378,0.47830018,1106,479.4687563578288,957.4471867879232,4838.172390063603,5079.916523993015,718.457971572876,4959.044457028309
1,21,0.14240634,0.00682351,0.26991954,-0.032220725,-0.064117596,0.25758192,0.09673217,0.7494372,0.14240634,0.00682351,0.26991954,-0.032220725,0.081507444,0.12670171,0.03900304,0.13971648,0.13971648,0.03900304,0.17443879,0.124659866,0.049744897,0.54591835,784,479.4687563578288,957.4471867879232,5079.916523993015,5321.660657922426,718.457971572876,5200.788590957721
1,22,0.1369197,0.06519659,0.26205987,-0.14145447,0.0016162436,0.1597446,0.08068043,0.7758416,0.1369197,0.06519659,0.26205987,-0.14145447,0.061934005,0.0858417,0.020220608,0.15472539,0.15472539,0.020220608,0.1795288,0.100872606,0.06806283,0.5471204,382,479.4687563578288,957.4471867879232,5321.660657922426,5563.404791851838,718.457971572876,5442.532724887133
1,23,-0.36924732,-1.564637,-0.74324846,-2.8642507,-1.4899637,-1.280728,-1.3853458,0.36450115,-0.36924732,-1.564637,-0.74324846,-2.8642507,-1.7240454,-1.3255821,-1.5993782,-0.89237756,-0.89237756,-1.5993782,0.18666667,0.26666668,0.0,1.0,1,479.4687563578288,957.4471867879232,5563.404791851838,5805.14892578125,718.457971572876,5684.276858816544
2,0,-0.13030796,-0.48417908,-0.016900582,-0.65582335,-0.29270515,-0.35090035,-0.32180274,0.64488775,-0.13030796,-0.48417908,-0.016900582,-0.65582335,-0.38563433,-0.2676773,-0.42343682,-0.21046254,-0.21046254,-0.42343682,0.13338159,0.0056292727,0.084439084,0.042219542,1658,957.4471867879232,1435.4256172180176,3.2897114753723145,245.03384540478388,1196.4364020029705,124.1617784400781
2,1,-0.042795487,-0.54003435,-0.035845503,-0.47615954,-0.33073884,-0.21667862,-0.27370873,0.6347264,-0.042795487,-0.54003435,-0.035845503,-0.47615954,-0.3506798,-0.18493351,-0.35299647,-0.20622513,-0.20622513,-0.35299647,0.15195566,0.01897492,0.07306434,0.13195202,1834,957.4471867879232,1435.4256172180176,245.03384540478388,486.77797933419544,1196.4364020029705,365.90591236948967
2,2,-0.1446405,-0.51902014,-0.04719824,-0.43518195,-0.35767892,-0.21534151,-0.2865102,0.58059824,-0.1446405,-0.51902014,-0.04719824,-0.43518195,-0.3338001,-0.20900689,-0.36628085,-0.23695296,-0.23695296,-0.36628085,0.13694328,0.023482589,0.13432837,0.1641791,1675,957.4471867879232,1435.4256172180176,486.77797933419544,728.522113263607,1196.4364020029705,607.6500462989012
